地區名稱,指標名稱,年份,數值
低收入國家,工業增加值(佔GDP百分比),1962,0.0
低收入國家,通貨膨脹率-GDP平減指數(年增率%),1962,2.01037156929
低收入國家,出生時預期壽命(歲),1962,39.8777345906
低收入國家,人口密度(每平方公里人數),1962,12.0694599289
低收入國家,服務業等增加值(佔GDP百分比),1962,0.0
中低收入國家,農業增加值(佔GDP百分比),1962,44.1212689712
中低收入國家,二氧化碳排放量(每人公噸),1962,0.415375260948
中低收入國家,金融部門提供之國內信貸(佔GDP百分比),1962,22.1611220375
中低收入國家,電力消耗(每人千瓦時),1962,0.0
中低收入國家,能源使用量(每人石油當量公斤),1962,0.0
中低收入國家,商品與服務出口(佔GDP百分比),1962,8.52330060872
中低收入國家,總生育率(每名婦女生育數),1962,5.93217502222
中低收入國家,GDP成長率(年增率%),1962,3.572485635369999
中低收入國家,商品與服務進口(佔GDP百分比),1962,10.1653803855
中低收入國家,工業增加值(佔GDP百分比),1962,18.8420127005
中低收入國家,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
中低收入國家,出生時預期壽命(歲),1962,46.7459146339
中低收入國家,人口密度(每平方公里人數),1962,45.45758707270001
中低收入國家,服務業等增加值(佔GDP百分比),1962,38.4224910867
中東與北非地區,農業增加值(佔GDP百分比),1962,0.0
中東與北非地區,二氧化碳排放量(每人公噸),1962,1.0624464408399998
中東與北非地區,金融部門提供之國內信貸(佔GDP百分比),1962,19.8086681827
中東與北非地區,電力消耗(每人千瓦時),1962,0.0
中東與北非地區,能源使用量(每人石油當量公斤),1962,0.0
中東與北非地區,商品與服務出口(佔GDP百分比),1962,0.0
中東與北非地區,總生育率(每名婦女生育數),1962,6.88635715158
中東與北非地區,GDP成長率(年增率%),1962,0.0
中東與北非地區,商品與服務進口(佔GDP百分比),1962,0.0
中東與北非地區,工業增加值(佔GDP百分比),1962,0.0
中東與北非地區,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
中東與北非地區,出生時預期壽命(歲),1962,48.388503440600005
中東與北非地區,人口密度(每平方公里人數),1962,9.91124207548
中東與北非地區,服務業等增加值(佔GDP百分比),1962,0.0
中東與北非地區(不含高收入),農業增加值(佔GDP百分比),1962,0.0
中東與北非地區(不含高收入),二氧化碳排放量(每人公噸),1962,0.850534695618
中東與北非地區(不含高收入),金融部門提供之國內信貸(佔GDP百分比),1962,21.0961617263
中東與北非地區(不含高收入),電力消耗(每人千瓦時),1962,0.0
中東與北非地區(不含高收入),能源使用量(每人石油當量公斤),1962,0.0
中東與北非地區(不含高收入),商品與服務出口(佔GDP百分比),1962,0.0
中東與北非地區(不含高收入),總生育率(每名婦女生育數),1962,6.94972075543
中東與北非地區(不含高收入),GDP成長率(年增率%),1962,0.0
中東與北非地區(不含高收入),商品與服務進口(佔GDP百分比),1962,0.0
中東與北非地區(不含高收入),工業增加值(佔GDP百分比),1962,0.0
中東與北非地區(不含高收入),通貨膨脹率-GDP平減指數(年增率%),1962,0.0
中東與北非地區(不含高收入),出生時預期壽命(歲),1962,47.8249881021
中東與北非地區(不含高收入),人口密度(每平方公里人數),1962,11.9338175239
中東與北非地區(不含高收入),服務業等增加值(佔GDP百分比),1962,0.0
中東與北非地區(IDA及IBRD國家),農業增加值(佔GDP百分比),1962,0.0
中東與北非地區(IDA及IBRD國家),二氧化碳排放量(每人公噸),1962,0.850062509108
中東與北非地區(IDA及IBRD國家),金融部門提供之國內信貸(佔GDP百分比),1962,21.0961617263
中東與北非地區(IDA及IBRD國家),電力消耗(每人千瓦時),1962,0.0
中東與北非地區(IDA及IBRD國家),能源使用量(每人石油當量公斤),1962,0.0
中東與北非地區(IDA及IBRD國家),商品與服務出口(佔GDP百分比),1962,0.0
中東與北非地區(IDA及IBRD國家),總生育率(每名婦女生育數),1962,6.94972075543
中東與北非地區(IDA及IBRD國家),GDP成長率(年增率%),1962,0.0
中東與北非地區(IDA及IBRD國家),商品與服務進口(佔GDP百分比),1962,0.0
中東與北非地區(IDA及IBRD國家),工業增加值(佔GDP百分比),1962,0.0
中東與北非地區(IDA及IBRD國家),通貨膨脹率-GDP平減指數(年增率%),1962,0.0
中東與北非地區(IDA及IBRD國家),出生時預期壽命(歲),1962,47.8249881021
中東與北非地區(IDA及IBRD國家),人口密度(每平方公里人數),1962,11.9421344855
中東與北非地區(IDA及IBRD國家),服務業等增加值(佔GDP百分比),1962,0.0
中等收入國家,農業增加值(佔GDP百分比),1962,35.5140143162
中等收入國家,二氧化碳排放量(每人公噸),1962,0.8975738437049999
中等收入國家,金融部門提供之國內信貸(佔GDP百分比),1962,0.0
中等收入國家,電力消耗(每人千瓦時),1962,0.0
中等收入國家,能源使用量(每人石油當量公斤),1962,0.0
中等收入國家,商品與服務出口(佔GDP百分比),1962,8.55133251004
中等收入國家,總生育率(每名婦女生育數),1962,5.68460852637
中等收入國家,GDP成長率(年增率%),1962,3.76586873337
中等收入國家,商品與服務進口(佔GDP百分比),1962,8.51537928772
中等收入國家,工業增加值(佔GDP百分比),1962,27.851907583000003
中等收入國家,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
中等收入國家,出生時預期壽命(歲),1962,48.8837077798
中等收入國家,人口密度(每平方公里人數),1962,26.8858465643
中等收入國家,服務業等增加值(佔GDP百分比),1962,36.4237926731
北美洲,農業增加值(佔GDP百分比),1962,0.0
北美洲,二氧化碳排放量(每人公噸),1962,15.5680938077
北美洲,金融部門提供之國內信貸(佔GDP百分比),1962,101.193683547
北美洲,電力消耗(每人千瓦時),1962,4556.77741382
北美洲,能源使用量(每人石油當量公斤),1962,5654.54454258
北美洲,商品與服務出口(佔GDP百分比),1962,5.98650854832
北美洲,總生育率(每名婦女生育數),1962,3.48124677805
北美洲,GDP成長率(年增率%),1962,6.19483964705
北美洲,商品與服務進口(佔GDP百分比),1962,5.37136485436
北美洲,工業增加值(佔GDP百分比),1962,0.0
北美洲,通貨膨脹率-GDP平減指數(年增率%),1962,1.244634712
北美洲,出生時預期壽命(歲),1962,70.232706802
北美洲,人口密度(每平方公里人數),1962,11.2422065556
北美洲,服務業等增加值(佔GDP百分比),1962,0.0
未分類,農業增加值(佔GDP百分比),1962,0.0
未分類,二氧化碳排放量(每人公噸),1962,0.0
未分類,金融部門提供之國內信貸(佔GDP百分比),1962,0.0
未分類,電力消耗(每人千瓦時),1962,0.0
未分類,能源使用量(每人石油當量公斤),1962,0.0
未分類,商品與服務出口(佔GDP百分比),1962,0.0
未分類,總生育率(每名婦女生育數),1962,0.0
未分類,GDP成長率(年增率%),1962,0.0
未分類,商品與服務進口(佔GDP百分比),1962,0.0
未分類,工業增加值(佔GDP百分比),1962,0.0
未分類,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
未分類,出生時預期壽命(歲),1962,0.0
未分類,人口密度(每平方公里人數),1962,0.0
未分類,服務業等增加值(佔GDP百分比),1962,0.0
經濟合作暨發展組織會員國,農業增加值(佔GDP百分比),1962,0.0
經濟合作暨發展組織會員國,二氧化碳排放量(每人公噸),1962,7.530947650650001
經濟合作暨發展組織會員國,金融部門提供之國內信貸(佔GDP百分比),1962,81.5718822763
經濟合作暨發展組織會員國,電力消耗(每人千瓦時),1962,2445.52338301
經濟合作暨發展組織會員國,能源使用量(每人石油當量公斤),1962,2810.85179639
經濟合作暨發展組織會員國,商品與服務出口(佔GDP百分比),1962,11.4656624842
經濟合作暨發展組織會員國,總生育率(每名婦女生育數),1962,3.197668704
經濟合作暨發展組織會員國,GDP成長率(年增率%),1962,5.841474154759999
經濟合作暨發展組織會員國,商品與服務進口(佔GDP百分比),1962,11.7736995637
經濟合作暨發展組織會員國,工業增加值(佔GDP百分比),1962,0.0
經濟合作暨發展組織會員國,通貨膨脹率-GDP平減指數(年增率%),1962,4.10945045992
經濟合作暨發展組織會員國,出生時預期壽命(歲),1962,67.7545658145
經濟合作暨發展組織會員國,人口密度(每平方公里人數),1962,23.6147415814
經濟合作暨發展組織會員國,服務業等增加值(佔GDP百分比),1962,0.0
其他小型國家,農業增加值(佔GDP百分比),1962,0.0
其他小型國家,二氧化碳排放量(每人公噸),1962,0.761356165205
其他小型國家,金融部門提供之國內信貸(佔GDP百分比),1962,32.032318791
其他小型國家,電力消耗(每人千瓦時),1962,0.0
其他小型國家,能源使用量(每人石油當量公斤),1962,0.0
其他小型國家,商品與服務出口(佔GDP百分比),1962,0.0
其他小型國家,總生育率(每名婦女生育數),1962,5.05759486791
其他小型國家,GDP成長率(年增率%),1962,0.0
其他小型國家,商品與服務進口(佔GDP百分比),1962,0.0
其他小型國家,工業增加值(佔GDP百分比),1962,0.0
其他小型國家,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
其他小型國家,出生時預期壽命(歲),1962,52.2372667579
其他小型國家,人口密度(每平方公里人數),1962,4.67365147894
其他小型國家,服務業等增加值(佔GDP百分比),1962,0.0
太平洋島國小型國家,農業增加值(佔GDP百分比),1962,0.0
太平洋島國小型國家,二氧化碳排放量(每人公噸),1962,0.466693916505
太平洋島國小型國家,金融部門提供之國內信貸(佔GDP百分比),1962,11.2643442623
太平洋島國小型國家,電力消耗(每人千瓦時),1962,0.0
太平洋島國小型國家,能源使用量(每人石油當量公斤),1962,0.0
太平洋島國小型國家,商品與服務出口(佔GDP百分比),1962,0.0
太平洋島國小型國家,總生育率(每名婦女生育數),1962,6.56285435408
太平洋島國小型國家,GDP成長率(年增率%),1962,0.0
太平洋島國小型國家,商品與服務進口(佔GDP百分比),1962,0.0
太平洋島國小型國家,工業增加值(佔GDP百分比),1962,0.0
太平洋島國小型國家,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
太平洋島國小型國家,出生時預期壽命(歲),1962,54.60778331109999
太平洋島國小型國家,人口密度(每平方公里人數),1962,14.7028794146
太平洋島國小型國家,服務業等增加值(佔GDP百分比),1962,0.0
後人口紅利國家,農業增加值(佔GDP百分比),1962,0.0
後人口紅利國家,二氧化碳排放量(每人公噸),1962,8.02438843688
後人口紅利國家,金融部門提供之國內信貸(佔GDP百分比),1962,83.5025851412
後人口紅利國家,電力消耗(每人千瓦時),1962,2622.526261
後人口紅利國家,能源使用量(每人石油當量公斤),1962,2964.13104324
後人口紅利國家,商品與服務出口(佔GDP百分比),1962,12.6721519146
後人口紅利國家,總生育率(每名婦女生育數),1962,2.86850204989
後人口紅利國家,GDP成長率(年增率%),1962,5.87114934268
後人口紅利國家,商品與服務進口(佔GDP百分比),1962,12.985093958599998
後人口紅利國家,工業增加值(佔GDP百分比),1962,0.0
後人口紅利國家,通貨膨脹率-GDP平減指數(年增率%),1962,3.89466767619
後人口紅利國家,出生時預期壽命(歲),1962,69.1443628566
後人口紅利國家,人口密度(每平方公里人數),1962,24.6389950703
後人口紅利國家,服務業等增加值(佔GDP百分比),1962,0.0
前人口紅利國家,農業增加值(佔GDP百分比),1962,0.0
前人口紅利國家,二氧化碳排放量(每人公噸),1962,0.166592997164
前人口紅利國家,金融部門提供之國內信貸(佔GDP百分比),1962,8.34383059237
前人口紅利國家,電力消耗(每人千瓦時),1962,0.0
前人口紅利國家,能源使用量(每人石油當量公斤),1962,0.0
前人口紅利國家,商品與服務出口(佔GDP百分比),1962,0.0
前人口紅利國家,總生育率(每名婦女生育數),1962,6.66813171325
前人口紅利國家,GDP成長率(年增率%),1962,0.0
前人口紅利國家,商品與服務進口(佔GDP百分比),1962,0.0
前人口紅利國家,工業增加值(佔GDP百分比),1962,0.0
前人口紅利國家,通貨膨脹率-GDP平減指數(年增率%),1962,2.48595550992
前人口紅利國家,出生時預期壽命(歲),1962,39.7401724753
前人口紅利國家,人口密度(每平方公里人數),1962,9.82469517368
前人口紅利國家,服務業等增加值(佔GDP百分比),1962,0.0
小型國家,農業增加值(佔GDP百分比),1962,0.0
小型國家,二氧化碳排放量(每人公噸),1962,1.4807077329
小型國家,金融部門提供之國內信貸(佔GDP百分比),1962,18.4796191177
小型國家,電力消耗(每人千瓦時),1962,0.0
小型國家,能源使用量(每人石油當量公斤),1962,0.0
小型國家,商品與服務出口(佔GDP百分比),1962,0.0
小型國家,總生育率(每名婦女生育數),1962,5.27240774734
小型國家,GDP成長率(年增率%),1962,0.0
小型國家,商品與服務進口(佔GDP百分比),1962,0.0
小型國家,工業增加值(佔GDP百分比),1962,0.0
小型國家,通貨膨脹率-GDP平減指數(年增率%),1962,0.0
小型國家,出生時預期壽命(歲),1962,55.5866271749
小型國家,人口密度(每平方公里人數),1962,5.90812974143
小型國家,服務業等增加值(佔GDP百分比),1962,0.0
南亞地區,農業增加值(佔GDP百分比),1962,41.3208930625
南亞地區,二氧化碳排放量(每人公噸),1962,0.276990097859
南亞地區,金融部門提供之國內信貸(佔GDP百分比),1962,24.6791257133
南亞地區,電力消耗(每人千瓦時),1962,0.0
南亞地區,能源使用量(每人石油當量公斤),1962,0.0
南亞地區,商品與服務出口(佔GDP百分比),1962,5.2221037537
南亞地區,總生育率(每名婦女生育數),1962,6.04088778852
南亞地區,GDP成長率(年增率%),1962,3.32325584819
南亞地區,商品與服務進口(佔GDP百分比),1962,6.94240740913
南亞地區,工業增加值(佔GDP百分比),1962,19.5369329298
南亞地區,通貨膨脹率-GDP平減指數(年增率%),1962,0.0222234958282999
南亞地區,出生時預期壽命(歲),1962,43.2435601501
南亞地區,人口密度(每平方公里人數),1962,124.837232807
南亞地區,服務業等增加值(佔GDP百分比),1962,39.6171242734
南亞地區(IDA及IBRD),農業增加值(佔GDP百分比),1962,41.3208930625
南亞地區(IDA及IBRD),二氧化碳排放量(每人公噸),1962,0.276990097859
南亞地區(IDA及IBRD),金融部門提供之國內信貸(佔GDP百分比),1962,24.6791257133
南亞地區(IDA及IBRD),電力消耗(每人千瓦時),1962,0.0
